,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,minimal_salary,maximal_salary,average_salary,python,sql,power bi,excel,tableau
2102,Data Analyst I,3.0,SureCritic,"Seattle, WA","Seattle, WA",1 to 50 employees,,Company - Private,Research & Development,Business Services,Less than $1 million (USD),,35.0,67.0,51.0,False,True,False,True,True
2103,Business Data Analyst - Marketing,4.0,Costco Wholesale Corporation,"Issaquah, WA","Issaquah, WA",10000+ employees,1976.0,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD),"Sam's Club, BJ's Wholesale Club",35.0,67.0,51.0,False,True,False,True,True
2104,Business/Data Analyst,3.5,TechDigital Corporation,"Seattle, WA","Burnsville, MN",51 to 200 employees,2008.0,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),,35.0,67.0,51.0,False,True,False,True,True
2105,Demand Response (DR) and Customer Success (CSM) BI and Data Analyst,4.3,Microsoft Corporation,"Redmond, WA","Redmond, WA",10000+ employees,1975.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Amazon, Apple",35.0,67.0,51.0,False,True,False,True,False
2106,Data Analyst,,Rainier Valley Leadership Aca,"Seattle, WA",,,,,,,,,35.0,67.0,51.0,False,False,False,True,False
2107,Data Development Analyst~,4.0,Costco Wholesale Corporation,"Issaquah, WA","Issaquah, WA",10000+ employees,1976.0,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD),"Sam's Club, BJ's Wholesale Club",35.0,67.0,51.0,False,True,False,True,True
2108,Data Analyst,3.7,"LendingTree, LLC.","Seattle, WA","Charlotte, NC",1001 to 5000 employees,1996.0,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Zillow, Trulia",35.0,67.0,51.0,False,True,True,True,True
2109,Data Analyst II,2.9,Blue Origin,"Kent, WA","Kent, WA",1001 to 5000 employees,2000.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),,35.0,67.0,51.0,True,True,False,True,True
2110,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC","Seattle, WA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,35.0,67.0,51.0,False,True,False,True,False
2111,Junior Data Analyst,4.7,"Resource Logistics, Inc.","Redmond, WA","Edison, NJ",51 to 200 employees,1997.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),,35.0,67.0,51.0,False,False,False,True,False
2112,Data Analyst,5.0,"Staffigo Technical Services, LLC","Seattle, WA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,35.0,67.0,51.0,False,True,False,True,False
2113,"Data Analyst II, QA",4.2,"iSpot.tv, Inc.","Bellevue, WA","Bellevue, WA",51 to 200 employees,,Company - Private,,,Unknown / Non-Applicable,,35.0,67.0,51.0,True,True,False,True,True
2114,Data Analyst - Revenue Assurance,3.2,Subex,"Bellevue, WA","Bengaluru, India",501 to 1000 employees,1992.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),"WeDo technologies, Intec Telecom, Amdocs",35.0,67.0,51.0,False,True,False,False,True
2115,Data Standards Analyst,3.9,Fred Hutch,"Seattle, WA","Seattle, WA",1001 to 5000 employees,1975.0,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD),"Seattle Children's, Center for Infectious Disease Research, University of Washington",35.0,67.0,51.0,True,True,False,False,False
2116,DATA ANALYST,3.8,Synaptein Solutions Inc.,"Seattle, WA","Chantilly, VA",1 to 50 employees,,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),,35.0,67.0,51.0,False,False,False,False,False
2117,Data Analyst,2.9,Wipro Ltd.,"Redmond, WA","Bengaluru, India",10000+ employees,1945.0,Company - Public,IT Services,Information Technology,$5 to $10 billion (USD),"Cognizant Technology Solutions, Tata Consultancy Services, Accenture",35.0,67.0,51.0,False,False,False,False,False
2118,Business Data Analyst,3.0,Intelliswift Software Inc,"Seattle, WA","Newark, CA",201 to 500 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),,35.0,67.0,51.0,True,True,False,True,True
2119,Data Analyst,3.4,Kelly IT,"Renton, WA",,501 to 1000 employees,,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,35.0,67.0,51.0,False,True,True,False,False
2120,Data Technician/Analyst/Specialist,3.5,"Leo Tech, LLC","Seattle, WA","Singapore, Singapore",51 to 200 employees,,Company - Private,,,Unknown / Non-Applicable,,35.0,67.0,51.0,False,False,False,False,False
2121,Senior Data Analyst,3.7,"LendingTree, LLC.","Seattle, WA","Charlotte, NC",1001 to 5000 employees,1996.0,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Zillow, Trulia",35.0,67.0,51.0,False,True,True,True,True
2122,Security Data Analyst -CTJ,4.3,Microsoft Corporation,"Redmond, WA","Redmond, WA",10000+ employees,1975.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Amazon, Apple",55.0,101.0,78.0,False,True,False,True,False
2123,Engines Configuration and Data Management Analyst,4.4,Protingent,"Kent, WA","Bellevue, WA",51 to 200 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,55.0,101.0,78.0,False,False,False,True,False
2124,"Data Standards Analyst in Seattle, Washington | Careers at Fred Hutchinson Cancer Research Center",3.9,Fred Hutch,"Seattle, WA","Seattle, WA",1001 to 5000 employees,1975.0,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD),"Seattle Children's, Center for Infectious Disease Research, University of Washington",55.0,101.0,78.0,True,True,False,False,False
2125,Data Analyst,3.7,eTeam Inc.,"Kirkland, WA","South Plainfield, NJ",51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Artech Information Systems, Mindlance, Tech Mahindra",55.0,101.0,78.0,False,True,False,False,True
2126,Bilingual Senior Data Analyst (Japanese / English),4.0,Nintendo,"Redmond, WA","Kyoto, Japan",5001 to 10000 employees,,Company - Public,Video Games,Media,$10+ billion (USD),,55.0,101.0,78.0,False,True,False,True,True
2127,Security Data Analyst,,Amazon Corporate,"Seattle, WA",,,,,,,,,55.0,101.0,78.0,False,True,False,False,True
2128,Data Analyst/Developer,3.7,eTeam Inc.,"Redmond, WA","South Plainfield, NJ",51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Artech Information Systems, Mindlance, Tech Mahindra",55.0,101.0,78.0,False,True,True,False,False
2129,Information Security Analyst - Data Loss Prevention,4.0,Costco Wholesale Corporation,"Issaquah, WA","Issaquah, WA",10000+ employees,1976.0,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD),"Sam's Club, BJ's Wholesale Club",55.0,101.0,78.0,False,False,False,False,False
2130,Data Analyst/PM (German),3.6,Zen3 Infosolutions America Inc,"Redmond, WA","Hyderabad, India",1001 to 5000 employees,2016.0,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),,55.0,101.0,78.0,False,True,False,False,False
2131,Partner Training Data Analyst,,Amazon Corporate,"Seattle, WA",,,,,,,,,55.0,101.0,78.0,False,False,False,True,True
2132,Senior Data Analyst and Applied Scientist,4.3,Microsoft Corporation,"Redmond, WA","Redmond, WA",10000+ employees,1975.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Amazon, Apple",55.0,101.0,78.0,False,True,False,True,False
2133,Senior Data Analyst : 20,4.6,Akraya Inc.,"Seattle, WA","Santa Clara, CA",51 to 200 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"Collabera, Artech Information Systems, TEKsystems",55.0,101.0,78.0,True,True,False,False,False
2134,Security Data Analyst -CTJ with Security Clearance,4.3,Microsoft Corporation,"Redmond, WA","Redmond, WA",10000+ employees,1975.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Amazon, Apple",55.0,101.0,78.0,False,True,False,True,False
2135,Data Analyst Junior,5.0,"Staffigo Technical Services, LLC","Seattle, WA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,55.0,101.0,78.0,False,True,False,True,False
2136,Sr. Data Analyst,3.5,Serverlogic,"Seattle, WA","Tigard, OR",1 to 50 employees,1992.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,55.0,101.0,78.0,False,True,True,True,True
2137,Configuration/Data Management Analyst,4.2,NuWest Group,"Kent, WA","Bellevue, WA",51 to 200 employees,1990.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,55.0,101.0,78.0,False,True,False,True,False
2138,Healthcare Business and Data Analyst,,Jon French / TechTalent Serv,"Seattle, WA",,,,,,,,,55.0,101.0,78.0,True,True,False,True,True
2139,Big Data Quality Analyst/Hadoop Testing analyst/ Hadoop Tester,4.6,Resource Informatics Group,"Seattle, WA","Irving, TX",1 to 50 employees,2012.0,Nonprofit Organization,IT Services,Information Technology,$5 to $10 million (USD),,55.0,101.0,78.0,False,True,False,False,False
2140,Product Marketing & Business/Data Analyst,,Ostendo Solut,"Seattle, WA",,,,,,,,,55.0,101.0,78.0,False,False,False,True,False
2141,Sr MDM Data Analyst (NOT A DEVELOPER),4.5,W3Global,"Seattle, WA","Frisco, TX",201 to 500 employees,2006.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),,55.0,101.0,78.0,False,False,False,False,False
2142,"Senior Data Analyst, Tax Technology (Level 6)",,Amazon Corporate,"Seattle, WA",,,,,,,,,55.0,101.0,78.0,False,False,False,False,False
2143,BI/Data Analyst- Configuration Lead,3.6,Xoriant Corporation,"Kirkland, WA","Sunnyvale, CA",1001 to 5000 employees,1990.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Persistent Systems (India), GlobalLogic, Synechron",55.0,101.0,78.0,False,True,False,False,True
2144,Active Directory Data Migration Analyst,3.4,Kelly IT,"Seattle, WA",,501 to 1000 employees,,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,55.0,101.0,78.0,False,True,False,False,False
2145,Sr. Research Data Analyst,4.1,Johns Hopkins University,"Seattle, WA","Baltimore, MD",10000+ employees,1876.0,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),,55.0,101.0,78.0,False,False,False,True,False
2146,Configuration and Data Management Analyst,4.4,Protingent Staffing,"Renton, WA","Bellevue, WA",51 to 200 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,55.0,101.0,78.0,False,False,False,True,False
2147,Sr. Business/Data Analyst,,Amazon Corporate,"Seattle, WA",,,,,,,,,55.0,101.0,78.0,False,True,False,True,True
2148,"Senior Data Analyst, Tax Technology",,Amazon Corporate,"Seattle, WA",,,,,,,,,55.0,101.0,78.0,False,False,False,False,False
2150,Student Data Analyst,4.2,University of Georgia,"Athens, GA","Athens, GA",10000+ employees,1785.0,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),,32.0,56.0,44.0,False,False,False,False,False
2151,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC","Athens, GA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,32.0,56.0,44.0,False,True,False,True,False
2152,Data Analyst,5.0,"Staffigo Technical Services, LLC","Athens, GA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,32.0,56.0,44.0,False,True,False,True,False
2153,Data Analyst Junior,5.0,"Staffigo Technical Services, LLC","Athens, GA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,32.0,56.0,44.0,False,True,False,True,False
2154,Data Quality Analyst,3.8,Focal Systems,"Burlingame, KS","Burlingame, CA",1 to 50 employees,2015.0,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),,36.0,67.0,51.5,False,False,False,False,False
2155,SAP DATA ANALYST,3.4,"Advent Global Solutions, Inc.","Topeka, KS","Houston, TX",501 to 1000 employees,1997.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,36.0,67.0,51.5,False,False,False,False,False
2156,SAP Data Analyst,,Advent Global Solutions - Special Inst,"Topeka, KS",,,,,,,,,36.0,67.0,51.5,False,False,False,False,False
2157,"Data Analyst - Denver, CO",3.8,CoreSite,"Denver, CO","Denver, CO",201 to 500 employees,2001.0,Company - Public,IT Services,Information Technology,$100 to $500 million (USD),"Equinix, Digital Realty, CyrusOne",57.0,67.0,62.0,True,True,False,True,False
2158,Inside Sales Data Analyst,4.0,Autodesk,"Denver, CO","San Rafael, CA",5001 to 10000 employees,1982.0,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),,57.0,67.0,62.0,False,False,True,True,True
2159,Data Analyst,3.6,Dire Wolf Digital,"Denver, CO","Denver, CO",51 to 200 employees,2010.0,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,57.0,67.0,62.0,True,True,False,False,False
2160,"Senior Data Analyst, Sales Compensation",4.0,Twilio,"Denver, CO","San Francisco, CA",1001 to 5000 employees,2008.0,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),,57.0,67.0,62.0,True,True,False,True,False
2161,Data Analyst,3.8,BridgeView IT,"Denver, CO","Denver, CO",1 to 50 employees,2005.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,57.0,67.0,62.0,False,False,False,True,True
2162,Data Analyst,3.1,Integrated Resources,"Denver, CO","Edison, NJ",201 to 500 employees,1996.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,57.0,67.0,62.0,False,True,False,True,False
2163,Data Analyst,4.3,"Paramount Software Solutions, Inc","Denver, CO","Alpharetta, GA",51 to 200 employees,1997.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,57.0,67.0,62.0,True,True,True,False,False
2164,Data Analyst,2.9,Wipro Ltd.,"Denver, CO","Bengaluru, India",10000+ employees,1945.0,Company - Public,IT Services,Information Technology,$5 to $10 billion (USD),"Cognizant Technology Solutions, Tata Consultancy Services, Accenture",57.0,67.0,62.0,True,True,False,False,True
2165,Data Analyst,3.2,GDKN,"Centennial, CO","Cooper City, FL",201 to 500 employees,1993.0,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),,57.0,67.0,62.0,False,True,False,True,False
2166,Data Analyst,3.8,Mondo,"Boulder, CO","New York, NY",51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",57.0,67.0,62.0,False,False,False,False,False
2167,Reporting / Data Analyst,5.0,Strive Health,"Denver, CO","Denver, CO",1 to 50 employees,2018.0,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,57.0,67.0,62.0,False,True,False,True,False
2168,Data Support Analyst,4.1,Collabera,"Greenwood Village, Arapahoe, CO","Basking Ridge, NJ",10000+ employees,1991.0,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Kforce, Insight Global, Volt Consulting Group",57.0,67.0,62.0,False,True,False,False,False
2169,Marketing Data Analyst,3.9,Gloo,"Boulder, CO","Boulder, CO",51 to 200 employees,2013.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),,57.0,67.0,62.0,True,True,False,False,True
2170,Data Analyst,3.4,Advent Global Solutions,"Denver, CO","Houston, TX",501 to 1000 employees,1997.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,57.0,67.0,62.0,False,True,False,True,False
2171,Data Analyst,4.0,Hotel Engine,"Denver, CO","Denver, CO",51 to 200 employees,2015.0,Company - Private,"Hotels, Motels, & Resorts",Travel & Tourism,Unknown / Non-Applicable,,57.0,67.0,62.0,True,True,False,True,True
2172,Data Analyst,3.3,PROLIM Global Corporation,"Denver, CO","Farmington Hills, MI",201 to 500 employees,2005.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),"Arena, HCL Technologies, PTC",57.0,67.0,62.0,False,False,False,True,True
2173,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC","Denver, CO","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,57.0,67.0,62.0,False,True,False,True,False
2174,Vendor Master Data Associate Analyst,3.5,Xcel Energy,"Henderson, CO","Minneapolis, MN",10000+ employees,1909.0,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",$10+ billion (USD),,57.0,67.0,62.0,False,False,False,True,False
